Text,Class
ನೀವು ಆಸ್ಟ್ರೇಲಿಯಾಕ್ಕೆ ಬರುತ್ತಿದ್ದೀರಿ ಎಂದು ಬಯಸುತ್ತೇನೆ!,1
ನಾಳೆ ಮತ್ತೆ ಶುಕ್ರವಾರ ಎಂತಹ ಬಮ್ಮರ್!,1
 ಧನ್ಯವಾದಗಳು! ಅವರು ತಮ್ಮ ಅಂತಿಮ ತಪಾಸಣೆಯನ್ನು ಮುಗಿಸಿದ್ದಾರೆ  ಅವರು ಈಗ ಸಾಕಷ್ಟು ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದ್ದಾರೆ. ಧನ್ಯವಾದ ದೇವರೆ.,1
ಇಂದು ಒಂದು ಫಾರ್ಮ್ ಗೆ ಭೇಟಿ ನೀಡಿದಾಗ  ನನಗೆ ಅಲ್ಲಿ ಕೇವಲ ಹ್ಹಾ ಮಾತ್ರ ಉಳಿಯಲು ಅನಿಸುತ್ತದೆ,1
ನನ್ನ ಪ್ರೀತಿಯ ಗೆಳೆಯ  ನಿಮ್ಮ ಪರೀಕ್ಷೆಗಳಿಗೆ ಆಲ್ ದಿ ಬೆಸ್ಟ್! ,1
ನೀವೆಲ್ಲರೂ ಮೋಜು ಮಾಡಬಹುದು!,1
ಬೇಸಿಗೆ ನಿಜವಾಗಿಯೂ ಕೊನೆಗೊಳ್ಳುತ್ತಿದೆ. ಮಳೆ ಬರುತ್ತಿದೆ.,1
ಇದು ನನ್ನ ಸಾರ್ವಕಾಲಿಕ ನೆಚ್ಚಿನ ಕಂತುಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ,1
ತಮಾಷೆ,1
ನಾನು ಬಾಲ್ಕನಿಯಲ್ಲಿ ಕುಳಿತು ಚಹಾ ಕುಡಿಯಲು ಬಯಸುತ್ತೇನೆ,1
ನಾನು ಅಸಮಾಧಾನಗೊಂಡಿದ್ದೇನೆ ಆದ್ದರಿಂದ ನನ್ನ ಸ್ನೇಹಿತರು ನನ್ನನ್ನು ಹುರಿದುಂಬಿಸಿದರು! ನಾನು ಅವುಗಳನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ,1
ಅವನು ಸುಂದರವಾಗಿ ಕಾಣುತ್ತಾನೆ! ನಾನು ಕಿರುಚುತ್ತೇನೆ,1
ಹೇಯ್ ನಾವು ಇಂದು ರಾತ್ರಿ ಪಾರ್ಟಿಯಲ್ಲಿ ನಿಮ್ಮನ್ನು ಮಿಸ್ ಮಾಡಿಕೊಂಡಿದ್ದೇವೆ! ನೀವು ಅಲ್ಲಿ ಇದ್ದಿದ್ದರೆ ಅದು ಹೆಚ್ಚು ವಿನೋದಮಯವಾಗಿರುತ್ತಿತ್ತು,1
ಒಂದು ನಾಯಿ ನನ್ನ ಮನೆಯವರೆಗೆ ನನ್ನನ್ನು ಹಿಂಬಾಲಿಸಲು ಪ್ರಾರಂಭಿಸಿತು!,1
ವಾವ್ ಎಂತಹ ಬಿಸಿಲಿನ ದಿನ  ಕೆಲವು ಅಳಿಸಿದ ಫೈಲ್ ಗಳನ್ನು ಮರುಪಡೆಯಲಾಗುತ್ತಿದೆ,1
ಅವಳ ಎಲ್ಲಾ ಸ್ನೇಹಿತರು ಎಲ್ಲಿಗೆ ಹೋದರು ಎಂದು ಆಶ್ಚರ್ಯ ಪಡುತ್ತಿದ್ದಾಳೆ...,1
 ಅವರು ಯಾವಾಗ ಮುಗಿಸುತ್ತಾರೆ?,1
ಮೂಲವು ತುಂಬಾ ದೊಡ್ಡದಾಗಿದೆ.,1
ಮನೆಕೆಲಸವನ್ನು ಮುಗಿಸುವುದು,1
ಓಹ್ ನಾನು ಆ ಬಿಸ್ಕತ್ತುಗಳನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ!,1
ನನ್ನ ಪೋಷಕರು ಹೊಸ ಫೋನ್ ನೊಂದಿಗೆ ನನ್ನನ್ನು ಆಶ್ಚರ್ಯಗೊಳಿಸಿದರು!,1
ಸೌಂದರ್ಯವು ನೋಡುಗನ ಕಣ್ಣುಗಳಲ್ಲಿದೆ!,1
ನಾನು ಹೊಸ ಪುಸ್ತಕವನ್ನು ಪಡೆದಿದ್ದೇನೆ  ಇದು ಮ್ಯಾಕ್ ಬುಕ್ ಹಹಾಹಾ,1
ಅಯ್ಯೋ ಅಂತಹ ಮುದ್ದಾದ ಮಗು,1
ಇದು ಒಂದು ಸುಂದರವಾದ ದಿನ,1
ದೇವರು ದೊಡ್ಡವನು.,1
ಸುಂದರ ಮಹಿಳೆ!,1
ಇಂದು ತುಂಬಾ ನಕ್ಕರು ,1
ಇದು ಒಳ್ಳೆಯ ಉಪಾಯ! ನಾನು ಈ ವಿಧಾನವನ್ನು ಪ್ರಯತ್ನಿಸುತ್ತೇನೆ,1
ನಾನು ಹ್ಯಾರಿ ಪಾಟರ್ ಅನ್ನು ನೋಡುತ್ತಿದ್ದೇನೆ. ಅದರಿಂದ ಎಂದಿಗೂ ಬೇಸರಗೊಳ್ಳಲು ಸಾಧ್ಯವಿಲ್ಲ! ಲವ್ ಯೂ ಜೆಕೆ ರೌಲಿಂಗ್,1
ನಾನು ಆಯ್ಕೆಯಾಗಿದ್ದೇನೆ!,1
ನೀವು ಹೊಸ ಪಾಕವಿಧಾನವನ್ನು ಪರಿಶೀಲಿಸಿದ್ದೀರಾ?! ಇದು ನಿಜವಾಗಿಯೂ ರುಚಿಕರವಾಗಿದೆ ಎಂದು ನಾನು ಕೇಳಿದೆ,1
ಪ್ರಸ್ತುತ ಈ ಹಾಡಿನ ಗೀಳು,1
ಆ ಹುಡುಗರು ಅದ್ಭುತವಾಗಿದ್ದಾರೆ,1
ನಾವು ಅಮ್ಯೂಸ್ ಮೆಂಟ್ ಪಾರ್ಕ್ ಗೆ ಹೋದೆವು ಮತ್ತು ಆ ಭಯಾನಕ 3 ಡಿ ಚಲನಚಿತ್ರವನ್ನು ನೋಡಿದೆವು! ಆದರೂ ಇದು ಅದ್ಭುತವಾಗಿತ್ತು,1
ಇತ್ತೀಚಿನ ಫ್ಯಾಷನ್ ಪ್ರವೃತ್ತಿಗಳು 1950 ರ ದಶಕದಂತೆಯೇ ಇವೆ,1
ಅಯ್ಯೋ ಅಯ್ಯೋ! ನೀವು ಬೆರಗುಗೊಳಿಸುವಂತೆ ಕಾಣುತ್ತೀರಿ!,1
ನಾನು ಈ ಬಾರಿ ನನ್ನ ಎಲ್ಲಾ ಪರೀಕ್ಷೆಗಳನ್ನು ಎದುರಿಸಿದ್ದೇನೆ ಎಂದು ಹೇಳಲು ನನಗೆ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ! ನಾನು ನನ್ನ ಭವಿಷ್ಯವನ್ನು ನಿರ್ಮಿಸುವತ್ತ ಗಮನ ಹರಿಸುತ್ತೇನೆ! ,1
ಇಲ್ಲಿ ತುಂಬಾ ಚಳಿ ಇದೆ! ಕ್ರಿಸ್ ಮಸ್ ಹತ್ತಿರದಲ್ಲಿದೆ ಎಂದು ನಾನು ಭಾವಿಸಬಹುದು,1
ನಾನು ನಿಜವಾಗಿಯೂ ಆ ಸಂಗೀತ ಕಚೇರಿಗೆ ಹೋಗಲು ಬಯಸುತ್ತೇನೆ,1
ವಿಶ್ರಾಂತಿ ದಿನ!,1
ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವವು ಸುಂದರವಾಗಿದೆ,1
ನಾನೂ ಕೂಡ! ಯಾಯ್,1
ಅವನು ತುಂಬಾ ಸುಂದರವಾಗಿದ್ದಾನೆ  ನಾನು ಅವನನ್ನು ಹ-ಹಾವನ್ನು ಮದುವೆಯಾಗಲು ಬಯಸುತ್ತೇನೆ,1
ಪ್ರಿಯ  ದಯವಿಟ್ಟು ನನಗೆ ಸ್ವಲ್ಪ ನೀರು ತನ್ನಿ,1
ಸುಂದರ ನೆನಪುಗಳು,1
ನನ್ನ ಸ್ನೇಹಿತನ ಮನೆಯಲ್ಲಿ ಸ್ಲೀಪ್ ಓವರ್! ನಾವು ತುಂಬಾ ಆನಂದಿಸಲಿದ್ದೇವೆ,1
ನಮ್ಮ ಮನೆಯ ಬಳಿ ನವಿಲುಗಳನ್ನು ನೋಡಿದೆ!,1
ನನ್ನ ಮುಂದೆ ನಿಜವಾಗಿಯೂ ಬೆರಗುಗೊಳಿಸುವ ಮರ್ಸಿಡಿಸ್ ಬೆಂಝ್ ಇದೆ. ,1
ನಾನು ನಿಮ್ಮನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ ಅಮ್ಮ ಮತ್ತು ತಂದೆ!,1
ನಾವು ಭೇಟಿಯಾಗೋಣ!,1
ನಾನು ಪೋಸ್ಟ್ ಮಾಡಲು ಒಂದು ನಿಮಿಷ ಹಿಡಿಯುತ್ತಿದ್ದೇನೆ ನನಗೆ ದುರಾಸೆಯ ಭಾವನೆ ತಪ್ಪಾಗಿದೆ,0
ನನಗೆ ಬೇಸರವಾಗುತ್ತಿದೆ,0
ಅತೃಪ್ತಿಯನ್ನು ಅನುಭವಿಸಲು ಇದು ವರ್ಷದ ಸುಲಭವಾದ ಸಮಯ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,0
ಯಾರೂ ಏನನ್ನೂ ಮಾಡದೆ ಅಥವಾ ಏನನ್ನೂ ಹೇಳದೆ ನಾನು ಕಿರಿಕಿರಿ ಮತ್ತು ತಿರಸ್ಕರಿಸಲ್ಪಟ್ಟಿದ್ದೇನೆ,0
ನಾನು ಸಾಮಾನ್ಯವಾಗಿ ಬೆಳಿಗ್ಗೆ ತಿನ್ನುವುದಿಲ್ಲವಾದ್ದರಿಂದ ನಾನು ಫಕ್ ಅಪ್ ಆಗಿದ್ದೇನೆ ಎಂದು ನನಗೆ ಈಗಾಗಲೇ ಅನಿಸುತ್ತದೆ,0
ಅವಳ ದೇಹದ ಅಳತೆಗಳು ಇತ್ಯಾದಿಗಳನ್ನು ಅಗಲವಾಗಿ ಮತ್ತು ಉದ್ದವಾಗಿ ವಿವರಿಸಬೇಕು ಎಂದು ಅವಳು ಭಾವಿಸುತ್ತಾಳೆ ಎಂದು ನನಗೆ ಸ್ವಲ್ಪ ಗಾಬರಿಯಾಗಿದೆ,0
ಈ ಕೋರ್ಸ್‌ಗೆ ಐಡಿ ಸಂಪೂರ್ಣವಾಗಿ ತಪ್ಪಾಗಿದೆ ಮತ್ತು ಎಂದಿಗೂ ನನಗೆ ಅಡ್ಡಿಯಾಗದ ಅಂಶವು ದಿನದಲ್ಲಿ ಅಂತಹ ಡೆಂಟ್ ಮಾಡಿದೆ ಎಂದು ನಿರಾಶೆಗೊಂಡ ಭಾವನೆಯಿಂದ ನಾನು ಬೆಟ್ಟವನ್ನು ಏರಿದೆ,0
ಉಡುಗೊರೆಗಳನ್ನು ಕೇಳಲು ವಯಸ್ಸಾದ ಸಂಭಾವಿತ ವ್ಯಕ್ತಿಗೆ ನಾನು ಸ್ವಲ್ಪ ಅಸಭ್ಯವಾಗಿ ಬರೆಯುತ್ತಿದ್ದೇನೆ ಏಕೆಂದರೆ ನನಗೆ ಸ್ವಲ್ಪ ದುರಾಸೆಯ ಭಾವನೆ ಇದೆ ಆದರೆ ಸೌಮ್ಯವಾದ ದುರಾಶೆಯಲ್ಲದಿದ್ದರೆ ಕ್ರಿಸ್ಮಸ್ ಎಂದರೇನು,0
ನಾನು ತಣ್ಣಗಾಗುವುದನ್ನು ನಿಲ್ಲಿಸಿದೆ ಮತ್ತು ಬಿಸಿಯಾಗಲು ಪ್ರಾರಂಭಿಸಿದೆ,0
ನಾನು ಸ್ವಾರ್ಥಿ ಮತ್ತು ಹಾಳಾಗಿದ್ದೇನೆ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ,0
"ನನ್ನ ಹಿಂದಿನ ಪೋಸ್ಟ್‌ಗಳನ್ನು ನಾನು ಮತ್ತೆ ಓದುವಾಗ ನಾನು ಸ್ವಾರ್ಥಿ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ಹೇಗೆ ನಾನು ಇತರರಿಗಾಗಿ ಪ್ರಾರ್ಥನೆಯನ್ನು ಕೇಳಲಿಲ್ಲ, ನನ್ನ ಪ್ರಾರ್ಥನೆಗೆ ಮುಂಚಿತವಾಗಿ ಉತ್ತರಿಸಲು ಅರ್ಹವಾದ ಇತರರು ಅಲ್ಲಿರಬಹುದೆಂದು ನಾನು ಎಂದಿಗೂ ಪರಿಗಣಿಸಲಿಲ್ಲ",0
ಕೋಪಗೊಂಡ ಮಗು ಹಿಂಸಾತ್ಮಕವಾದಾಗ ಪೋಷಕರು ಅನುಭವಿಸುವ ನೋವು ನನಗೆ ತಿಳಿದಿದೆ,0
ನಾನು ಕೋಪ ಮತ್ತು ಉರಿಯುತ್ತಿರುವಂತೆ ಭಾವಿಸುತ್ತೇನೆ,0
ನಾನು ಪಟ್ಟಿಯನ್ನು ಮಾಡಬೇಕೆಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ ಲೀನೆ ಆಲೋಚನೆಯಲ್ಲಿ ದಿಗಿಲುಗೊಳ್ಳುತ್ತೇನೆ ಆದ್ದರಿಂದ ನಾನು ಏನನ್ನೂ ಕಳೆದುಕೊಳ್ಳುವುದಿಲ್ಲ,0
"ನಾನು ದನ್ನಿಕಾಳನ್ನು ಶಾಲೆಗೆ ಕರೆದುಕೊಂಡು ಹೋದೆ, ನಾನು ಸ್ವಲ್ಪ ಧಾವಿಸುತ್ತಿದ್ದೆ ಮತ್ತು ನಾನು ಮೂಲೆಯನ್ನು ತಿರುಗಿಸಿದಾಗ ಇದು ನನ್ನನ್ನು ಸ್ವಾಗತಿಸಿತು",0
ಶೂಟರ್‌ನೊಂದಿಗೆ ನಾನು ತುಂಬಾ ಕೋಪಗೊಂಡಿದ್ದೇನೆ ಎಂದು ನನಗೆ ನೆನಪಿದೆ,0
"ನಾನು ಇಂದು ಕಹಿಯಾಗಿದ್ದೇನೆ, ಇಡೀ ದಿನ ನನ್ನ ಮನಸ್ಥಿತಿ ವಿಚಿತ್ರವಾಗಿದೆ ಆದ್ದರಿಂದ ನಾನು ಅದನ್ನು ಊಹಿಸುತ್ತೇನೆ",0
ನನಗೆ ಅನ್ಯಾಯ ಮಾಡಿದೆ ಎಂದು ನಾನು ಭಾವಿಸುವ ಯಾರ ಮೇಲೂ ಇರುವ ದ್ವೇಷವನ್ನು ನಾನು ಬಿಡುತ್ತಿದ್ದೇನೆ,0
ನಾನು ಕುಟುಂಬಕ್ಕೆ ವಿದಾಯ ಹೇಳುತ್ತೇನೆ ಅವರೆಲ್ಲರೂ ದುಃಖಿತರಾಗಿದ್ದಾರೆ ಮತ್ತು ನಾನು ಹೃದಯಹೀನ ಬಿಚ್ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ಏಕೆಂದರೆ ಹೇ ನಾನು ಮೊದಲ ಬಾರಿಗೆ ಹಾರಲು ಉತ್ಸುಕನಾಗಿದ್ದೇನೆ ಮತ್ತು ಇನ್ನೊಂದು ದೇಶದಲ್ಲಿ ಒಂದು ವರ್ಷ ಕಳೆಯಲು ನಿಮಗೆ ತಿಳಿದಿದೆ,0
ನಾನು ಬಿಚ್ಚಿ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ಆದರೆ ಇನ್ನೂ ಸೋತಿಲ್ಲ,0
ತನ್ನ ಉಳಿಸಿಕೊಳ್ಳುವವರ ಮೇಲೆ ಉಸಿರುಗಟ್ಟಿದ,0
ಗಾಗಾ ತನ್ನ ವೀಡಿಯೊ ಸೋರಿಕೆಯಿಂದ ಪ್ರಭಾವಿತನಾಗಲಿಲ್ಲ ಎಂದು ಟ್ವೀಟ್ ಮಾಡಿದ್ದಾರೆ,0
ಓಹ್ ತುಂಬಾ ಕೆಟ್ಟದು! ಇದು ಉತ್ತಮಗೊಳ್ಳುತ್ತದೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ. ನನಗೂ ಇತ್ತೀಚೆಗೆ ನಿದ್ರೆಯ ಸಮಸ್ಯೆ ಕಾಡುತ್ತಿದೆ,0
"ನಾನು ಏನನ್ನೋ ತಿಂದುಬಿಟ್ಟೆ, ಅದು ಏನೆಂದು ನನಗೆ ತಿಳಿದಿಲ್ಲ... ನಾನು ಆಹಾರದ ಬಗ್ಗೆ ಏಕೆ ಹೇಳುತ್ತೇನೆ",0
"ನಾನು ಮನೆಗೆ ಹೋಗುವಾಗ  ಅಪ್ರಾಪ್ತ ವಯಸ್ಸಿನ ಹುಡುಗಿಯರನ್ನು ಹೊಂದಿದ್ದು, ಕೆಗ್ಗರ್‌ಗಳ ಬಗ್ಗೆ ಮಾತನಾಡುತ್ತಾ ಬಸ್‌ನಲ್ಲಿ ಜಿನ್ ಕುಡಿಯುತ್ತಿದ್ದೇನೆ",0
"ಡ್ಯಾಮ್ ಸರ್ವರ್‌ಗಳು ಇನ್ನೂ ಕೆಳಗಿಳಿದಿವೆ, ಎಲ್ಲಾ ಕಾಕ್ಸ್‌ಪರ್‌ಗಳು ನನ್ನನ್ನು ಹಾದುಹೋಗುವ ಮೊದಲು ನಾನು 80 ಅನ್ನು ಹೊಡೆಯಬೇಕಾಗಿದೆ",0
ನಾನು ಕ್ಯಾನ್ಸರ್ ಅನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ. ನಾನು ಅದನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ ನಾನು ಅದನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ ನಾನು ಅದನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ.,0
ಅವಳು ಮಧ್ಯರಾತ್ರಿಯಲ್ಲಿ ತನ್ನ ಕಂಪ್ಯೂಟರ್‌ನಲ್ಲಿ ಟೈಪ್ ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿದಾಗ ಅದು ತುಂಬಾ ಕಿರಿಕಿರಿ!,0
ನನಗೆ ಇದೀಗ ಸ್ಕಾಟ್ ಅಗತ್ಯವಿದೆ,0
ಬೀದಿಯ ಮಧ್ಯದಿಂದ ಅವಳ ಬ್ಲ್ಯಾಕ್‌ಬೆರಿಯನ್ನು ಎತ್ತಿಕೊಂಡೆ! ಅವಳು ಮತ್ತು ಅದು ಎರಡೂ ಪುಡಿಪುಡಿಯಾಗಿದೆ!,0
ವರ್ಷದ ಈ ಸಮಯದಲ್ಲಿ ನಾನು ಪ್ಯಾಕಿಂಗ್ ಮಾಡಬೇಕು ಮತ್ತು ಹೊಡೆಯಬೇಕು ಎಂಬ ಭಾವನೆ ಏಕೆ ಇದೆ?,0
"ಬೆಡ್!!!!!... ಇದು ಸಮಯ,..... ನಾನು ನಾಳೆ ಶಾಲೆಗೆ ಹೋಗುತ್ತೇನೆ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ, ಆದರೂ ಈಗ ನನಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿಲ್ಲ",0
"ಸರಿ, ನಾನು ದಾರಿಯಲ್ಲಿ ಕೆಲವು ವಿಷಯವನ್ನು ಕಲಿಯಬಹುದು ಎಂದು ನಾನು ಆಶಿಸುತ್ತಿದ್ದೆ. ... ನೀವು ಮತ್ತು ನಾನು ಏಕೆ ...",0
ನಾನು ಯಾಕೆ ತುಂಬಾ ದಣಿದಿದ್ದೇನೆ?,0
ಕೆಲಸದ ದಿನಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಅಥವಾ ಪ್ರವಾಸವನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಹಣವನ್ನು ಹೊಂದಿಲ್ಲದಿರುವುದು ತುಂಬಾ ದುಃಖವಾಗಿದೆ,0
ಒಮ್ಮೆ ಹಾಹಾ. ಬಡ ಅಬಿ ಇನ್ನೂ ನೋಯುತ್ತಾನೆ!,0
ಸಿಂಗಲ್ಸ್‌ಗಾಗಿ ಯಾವುದೇ ಕುಕ್ಸ್ ಆಯ್ಕೆಗಳೊಂದಿಗೆ ನಾನು ನಿಜವಾಗಿಯೂ ಸಂತೋಷವಾಗಿಲ್ಲ.,0
ಹಾಗಾಗಿ ನನ್ನ ಮಗನಿಗೆ ಜ್ವರ ಇರಬಹುದು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,0
ರೇಬೀಸ್ ಬ್ಯಾಕ್ಟೀರಿನ್‌ಗಾಗಿ ನನ್ನ ದಾರಿಯಲ್ಲಿ ನನ್ನ ಬೆಕ್ಕಿನಿಂದ ರಕ್ತ ಕಚ್ಚಿದೆ. 2 ತಿಂಗಳ ಕಾಲ 7 ಹೊಡೆತಗಳನ್ನು ತೋರುತ್ತದೆ. ಎಂದಿಗೂ ತೊಳೆಯಬೇಡಿ ...,0
ಶಿನ್ ಎ ವಿವಾಹವಾದರು ಎಂದು ದುಃಖವಾಗಿದೆ ... ಮತ್ತು ಅದು ಅಲೆಕ್ಸ್‌ಗೆ ಅಲ್ಲ,0
"ನೀವು ಹಿಂತಿರುಗಿದಾಗ ಖಚಿತವಾಗಿ ನೀವು ಈ ಬಗ್ಗೆ ಟ್ವೀಟ್ ಮಾಡುತ್ತೀರಿ, ಆದರೆ ನೈಟ್ಸ್ ಎಲ್ ಬಗ್ಗೆ ಸುದ್ದಿಯು ಅಬ್ಬರಿಸಿದೆ",0
"ಮೂರ್ನಿಂಗ್ ಜನರೇ... ಸೂರ್ಯನು ಹೊರಬಂದಿದ್ದಾನೆ.. ಖಂಡಿತವಾಗಿ ಈಗ ವಸಂತಕಾಲ, ನಾವು ನಮ್ಮ ಮೊದಲ ವಸಂತ ಆಲಿಕಲ್ಲು ಚಂಡಮಾರುತವನ್ನು ಹೊಂದಿದ್ದೇವೆ",0
ಡ್ಯಾಮಿಟ್! ಹುಲು ಡೆಸ್ಕ್‌ಟಾಪ್ ನಮ್ಮ ಡೆಸ್ಕ್‌ಟಾಪ್‌ನಲ್ಲಿ ನಿರ್ದಿಷ್ಟ ಪೋರ್ಟ್‌ನೊಂದಿಗೆ ಮಾತನಾಡುವ ನನ್ನ ಸಾಮರ್ಥ್ಯವನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ತಿರುಗಿಸಿದೆ...,0
ನನಗೆ ನಿದ್ದೆ ಬರುತ್ತಿಲ್ಲ...ಇಂದು ನನ್ನ ಜೊತೆ ಆಡಿದ ನಾಯಿ ಮರಿಯ ಬಗ್ಗೆ ಯೋಚಿಸುತ್ತಲೇ ಇರುತ್ತೇನೆ,0
ನಾನು ನಿದ್ದೆ ಮಾಡಬೇಕು. ಆದರೆ ನಾನು ಮಾಡಲು ಬಹಳಷ್ಟು ಇದೆ. ಹಾಡಿನ ಒಂದು ಭಾಗ ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡಿದೆ...,0
ಬೇಸಿಗೆಯ ಕಾರಣ ಕಳೆದ ಒಂದು ತಿಂಗಳಿನಿಂದ ಚೆನ್ನೈ ಮಾರುಕಟ್ಟೆಗಳಲ್ಲಿ ಸ್ಟ್ರಾಬೆರಿ ಲಭ್ಯವಿಲ್ಲ!,0
"ಓಹ್, ಒಂದು ನಿಮಿಷ ತಡವಾಗಿಲ್ಲ! ಓಹ್ ಚೆನ್ನಾಗಿದೆ",0
"ಡ್ಯಾಮ್, ಅದು ಹೀರುತ್ತದೆ",0
ಎಸ್ ವೆಬ್‌ಸೈಟ್ ನನಗೆ ವೈರಸ್ ನೀಡಿತು! ನಾನು ಅದನ್ನು ತೆರೆದಾಗ ಹೆಚ್ಚಿನ ಕಿಟಕಿಗಳು ಪಾಪ್ ಅಪ್ ಆಗುತ್ತಲೇ ಇರುತ್ತವೆ,0
ಆಹ್! ದೊಡ್ಡ ಭಯಾನಕ ದೋಷವು ನನ್ನ ಕೋಣೆಯ ಸುತ್ತಲೂ ಹಾರುತ್ತಿದೆ !!!!!,0
"ಅಸಹ್ಯವಾದ ಕೆಮ್ಮಿನಿಂದ ಕೂಡಿದೆ, ನಾನು ಅನಾರೋಗ್ಯಕ್ಕೆ ಒಳಗಾಗುವುದಿಲ್ಲ, ನನಗೆ ದೊಡ್ಡ ವಾರಾಂತ್ಯವಿದೆ",0
ನನ್ನ ಮೂಗು ಹೊರಬಿದ್ದಿದೆ ಮತ್ತು ನಾನು ಅದನ್ನು ಕಂಡುಹಿಡಿಯಲಾಗಲಿಲ್ಲ ನಾನು ಇಂದು ಆಮ್‌ಸ್ಟರ್‌ಡ್ಯಾಮ್‌ಗೆ ಹೋಗಬೇಕಾಗಿದೆ ಎಂದು ತೋರುತ್ತಿದೆ,0
"ನಾನು ನಿದ್ರಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ, ಆದರೆ ನನಗೆ ಚಲಿಸಲು ತುಂಬಾ ನೋಯುತ್ತಿದೆ",0
ಬಿಲ್ಡ್ ಸ್ಕ್ರಿಪ್ಟ್ ಹೇಗೆ ನಿಜವಾಗಿಯೂ ನೋವಿನಿಂದ ಕೂಡಿದೆ ಮತ್ತು ತೊಡಕಿನದ್ದಾಗಿರಬಹುದು ಎಂಬುದರ ಕುರಿತು ಹೊಸ ಮೆಚ್ಚುಗೆಯನ್ನು ಸಾಧಿಸುವುದು,0
"ನಾನು ಏನನ್ನೂ ಮಾಡಲು ಸಾಧ್ಯವಿಲ್ಲನನ್ನ ತಲೆ ತುಂಬಾ ನೋವುಂಟುಮಾಡುತ್ತದೆ, ನಾನು ಕಿರುಚಬಹುದು!",0
ನಾನು ಮೇಲಕ್ಕೆ ಹೋಗುತ್ತೇನೆ ಮತ್ತು ನಾನು ತುಂಬಾ ಆಯಾಸಗೊಂಡಿದ್ದೇನೆ ಮತ್ತು ನನ್ನ ವಾಯುಮಾತ್ರಗಳು ಎಲ್ಲೋ ಮುರಿದುಹೋಗಿವೆ ಮತ್ತು ಈಗ ನಾನು ಇನ್ನಷ್ಟು ನೋವಿನಲ್ಲಿದ್ದೇನೆ,0
ಹೊಸ ಕೆಲಸದ ಕ್ಷೇಮ ಸವಾಲು ಸರಿಯಾಗಿ ನಡೆಯುತ್ತಿಲ್ಲ. ರಾತ್ರಿ 10 ರಿಂದ ಬೆಳಗ್ಗೆ 6 ಗಂಟೆಯ ನಡುವೆ ಇಮೇಲ್ ಪರಿಶೀಲಿಸುವುದಿಲ್ಲ ಎಂದು ನಾನು ಬದ್ಧನಾಗಿದ್ದೇನೆ. ...,0
ಓ ಮನುಷ್ಯರೇ!!!!!!......ನಾನು ನಿಜವಾಗಿಯೂ ನನ್ನ ಮುಖವನ್ನು ನೋಡುತ್ತಿಲ್ಲ........ ಹುಡುಗರೇ!!!,0
"ನಾನು ನನ್ನ ವಯಸ್ಸನ್ನು ತೋರಿಸುತ್ತಿದ್ದೇನೆ. ಕಳೆದ ವಾರ ನನ್ನ ಟ್ಯಾಗ್‌ಗಳನ್ನು ನವೀಕರಿಸಲಾಗಿದೆ, $20 ಕಡಿಮೆಯಾಗಿದೆ. ಇಂದು ನನ್ನ ವಿಮೆ ನವೀಕರಣ ಇಮೇಲ್ ಸಿಕ್ಕಿತು,...",0
ನನ್ನ ಏಕೈಕ ಬೆಂಬಲಿಗ ನನ್ನ ಏಕೈಕ ಬೆಂಬಲಿಗನಲ್ಲ,0
ನಿಮ್ಮ ಎಲ್ಲಾ ಕೆಲಸಗಳನ್ನು ನೀವು ಮುಗಿಸಿದಾಗ ಮತ್ತು ಇನ್ನೂ 1.25 ಗಂಟೆಗಳ ಕೆಲಸದ ಸಮಯ ಉಳಿದಿರುವಾಗ ನೀವು ಅದನ್ನು ದ್ವೇಷಿಸಬೇಡಿ,0
ಅದನ್ನು ನಿಲ್ಲಿಸಿ ಹುಡುಗರೇ,0
